Origin,Destination,Cabin,Booking Class,Booking Class Fare USD,Airline,Flight number,Dep_Date,Dep_time,overbooking,no_show,denied_boarding,cancellation
BBB,DDD,Y,X,,AA,332,2023-10-08, 13:55,0.17172965792359934,0.1297071428364029,0.003434593158471987,0.04281200917067589
BBB,DDD,Y,Z,,AA,332,2023-10-08, 13:55,0.13763580154802932,0.09918442716713623,0.0027527160309605866,0.03908412851498371
BBB,DDD,Y,E,278.2,AA,332,2023-11-08, 13:55,0.14558186125008155,0.10102470151433934,0.002911637225001631,0.045226444351507286
BBB,DDD,Y,L,350.92,AA,332,2023-11-08, 13:55,0.13207786189738135,0.08523449138993265,0.002641557237947627,0.04745057308263227
BBB,DDD,Y,R,305.47,AA,332,2023-11-08, 13:55,0.14224014587814818,0.09573778622289084,0.0028448029175629636,0.04715628137711867
BBB,DDD,Y,P,178.2,AA,332,2023-11-08, 13:55,0.13461600612157132,0.09001606159215973,0.0026923201224314263,0.045218815734651495
BBB,DDD,J,C,600.01,AA,332,2023-11-08, 13:55,0.1444038061740589,0.10585867708196679,0.0028880761234811782,0.039208997826152336
BBB,DDD,Y,V,196.38,AA,332,2023-11-08, 13:55,0.21589887200899122,0.14635425804293334,0.004317977440179825,0.07053716751878679
BBB,DDD,Y,Q,160.01,AA,332,2023-11-08, 13:55,0.16192405035027005,0.0964276342362091,0.003238481007005401,0.06624083080206694
BBB,DDD,J,D,383.65,AA,332,2023-11-08, 13:55,0.14514879497398397,0.1044110431052709,0.0029029758994796795,0.04140504554554038
BBB,DDD,Y,N,223.65,AA,332,2023-11-08, 13:55,0.17170456221890706,0.11709468334595718,0.003434091244378141,0.05539925758375222
BBB,DDD,Y,I,108.92,AA,332,2023-11-08, 13:55,0.1517036025669153,0.10960153392356618,0.0030340720513383065,0.04279949678777822
BBB,DDD,Y,O,250.92,AA,332,2023-11-08, 13:55,0.16110440492069367,0.10882152931690772,0.0032220880984138735,0.053023522129524374
BBB,DDD,Y,B,660.01,AA,332,2023-11-08, 13:55,0.1073168678049454,0.06932378200245845,0.002146337356098908,0.03848645446817919
BBB,DDD,Y,X,,AA,332,2023-11-08, 13:55,0.1285714454750182,0.09282067159107865,0.002571428909500364,0.03634185638380739
BBB,DDD,Y,Z,,AA,332,2023-11-08, 13:55,0.16391094615670665,0.11755816903002643,0.003278218923134133,0.04710632618613162
BBB,DDD,Y,T,135.68,AA,332,2023-11-09, 13:55,0.2544821292279616,0.16685374460637434,0.005089642584559232,0.08879831728089599
BBB,DDD,Y,Q,153.86,AA,332,2023-11-09, 13:55,0.17023606861295523,0.10036869887144147,0.003404721372259105,0.0706499973353131
BBB,DDD,Y,L,344.77,AA,332,2023-11-09, 13:55,0.12855295788441243,0.07953292140077702,0.0025710591576882484,0.0496110339903601
BBB,DDD,Y,I,111.91,AA,332,2023-11-09, 13:55,0.13819921162250198,0.08927320073443137,0.00276398423245004,0.04956135519165055
BBB,DDD,Y,V,190.23,AA,332,2023-11-09, 13:55,0.2055319226058166,0.131142421933891,0.004110638452116332,0.07533439416804869
BBB,DDD,J,C,593.86,AA,332,2023-11-09, 13:55,0.15885904326025846,0.11090149410742307,0.003177180865205169,0.048687873060060435
BBB,DDD,Y,P,172.05,AA,332,2023-11-09, 13:55,0.1466073754073293,0.11047730439851162,0.002932147508146586,0.036804070228742936
BBB,DDD,J,D,466.59,AA,332,2023-11-09, 13:55,0.14736466975431842,0.09575398937022167,0.0029472933950863683,0.05228816111917574
BBB,DDD,Y,N,217.5,AA,332,2023-11-09, 13:55,0.15384114947381577,0.09944018065983656,0.0030768229894763154,0.05510822391932213
BBB,DDD,Y,O,244.77,AA,332,2023-11-09, 13:55,0.12607126712160574,0.08442902982808523,0.0025214253424321147,0.042221825704123105
BBB,DDD,Y,X,,AA,332,2023-11-09, 13:55,0.13502868791888178,0.08702199369286012,0.002700573758377636,0.04862746265647752
BBB,DDD,Y,Z,,AA,332,2023-11-09, 13:55,0.15623532386204508,0.11957489541514504,0.003124706477240902,0.037378690308659875
BBB,DDD,Y,L,344.77,AA,332,2023-12-09, 13:55,0.17164948413607126,0.11359164502213928,0.0034329896827214254,0.05884696461383845
BBB,DDD,Y,E,272.05,AA,332,2023-12-09, 13:55,0.1611953706576604,0.11084529403693089,0.003223907413153208,0.05109114134395352
BBB,DDD,J,D,466.59,AA,332,2023-12-09, 13:55,0.14412158499780256,0.10845532751442197,0.0028824316999560514,0.03632882875984625
BBB,DDD,Y,Q,153.86,AA,332,2023-12-09, 13:55,0.1970916944708344,0.11896622530651457,0.003941833889416688,0.07903156033441285
BBB,DDD,Y,V,190.23,AA,332,2023-12-09, 13:55,0.22456956360615768,0.15208446057711822,0.004491391272123154,0.07351751841925415
BBB,DDD,J,C,593.86,AA,332,2023-12-09, 13:55,0.14668660912088713,0.10022016210373738,0.0029337321824177425,0.04714081049883863
BBB,DDD,Y,P,172.05,AA,332,2023-12-09, 13:55,0.1827001627200392,0.14039721677886827,0.003654003254400784,0.04314287481112988
BBB,DDD,Y,I,109.3,AA,332,2023-12-09, 13:55,0.1819306909960917,0.13171302983583505,0.0036386138199218337,0.05105405253191268
BBB,DDD,Y,N,217.5,AA,332,2023-12-09, 13:55,0.21370827631329495,0.15424096148670052,0.004274165526265899,0.060449797536802824
BBB,DDD,Y,T,135.68,AA,332,2023-12-09, 13:55,0.23173386199007237,0.16402257138168044,0.004634677239801447,0.0687766424829319
BBB,DDD,Y,S,74.97,AA,332,2023-12-09, 13:55,0.26965939329361227,0.1848151322577864,0.005393187865872245,0.08608396824851175
BBB,DDD,Y,X,,AA,332,2023-12-09, 13:55,0.15533825179865968,0.11623156884969525,0.0031067650359731937,0.03982082069439478
BBB,DDD,Y,Z,,AA,332,2023-12-09, 13:55,0.1539774990507349,0.1093529496895393,0.0030795499810146983,0.04533243130750216
BBB,DDD,Y,O,244.77,AA,332,2023-09-21, 13:55,0.15710020774366634,0.11443173329225663,0.0031420041548733267,0.04339071245052225
BBB,DDD,Y,T,135.68,AA,332,2023-09-21, 13:55,0.1962158343368819,0.12328959469652127,0.003924316686737638,0.07382830421189124
BBB,DDD,Y,N,217.5,AA,332,2023-09-21, 13:55,0.1894802166445324,0.11961293414141536,0.003789604332890648,0.07073838136737856
BBB,DDD,Y,L,344.77,AA,332,2023-09-21, 13:55,0.13850533375043714,0.09374062545598703,0.002770106675008743,0.04540145993565449
BBB,DDD,Y,E,272.05,AA,332,2023-09-21, 13:55,0.12341922030776549,0.0806622339583416,0.00246838440615531,0.04332438248471451
BBB,DDD,Y,R,299.32,AA,332,2023-09-21, 13:55,0.16303818761753536,0.11632287525201171,0.003260763752350707,0.04746484908539834
BBB,DDD,J,D,466.59,AA,332,2023-09-21, 13:55,0.15711375272500505,0.11736085835399249,0.003142275054500101,0.04047519464057244
BBB,DDD,Y,Q,153.86,AA,332,2023-09-21, 13:55,0.21202546106369155,0.13951183629555405,0.004240509221273831,0.0734883710587943
BBB,DDD,Y,P,172.05,AA,332,2023-09-21, 13:55,0.15665899674242584,0.10599377750334237,0.003133179934848517,0.051385428855450374
BBB,DDD,Y,I,111.89,AA,332,2023-09-21, 13:55,0.12790518568388493,0.08253591337973858,0.0025581037136776985,0.04595729180272763
BBB,DDD,Y,V,190.23,AA,332,2023-09-21, 13:55,0.23518297819872053,0.16077872478115163,0.00470365956397441,0.07548546194070921
BBB,DDD,Y,X,,AA,332,2023-09-21, 13:55,0.13403825273636127,0.09035119858502645,0.0026807650547272257,0.04430326924647207
BBB,DDD,Y,Z,,AA,332,2023-09-21, 13:55,0.13170485540696167,0.0871363374788453,0.0026340971081392334,0.04517400567767896
BBB,DDD,Y,Z,,AA,334,2023-10-01, 14:55,0.16421965774126787,0.1288367749751411,0.0032843931548253574,0.036137851067731555
BBB,DDD,Y,L,327.29,AA,334,2023-10-01, 14:55,0.15457879973517674,0.10903690005579776,0.003091575994703535,0.046252545989968925
BBB,DDD,Y,X,,AA,334,2023-10-01, 14:55,0.1597124884257867,0.1158266959851289,0.003194249768515734,0.04462003989793765
BBB,DDD,Y,I,109.1,AA,334,2023-10-01, 14:55,0.18436219256121772,0.13720241551409845,0.0036872438512243547,0.04800734677971106
BBB,DDD,Y,V,190.92,AA,334,2023-10-01, 14:55,0.2622940062389682,0.18866818266603635,0.005245880124779364,0.07483166983479257
BBB,DDD,Y,T,136.38,AA,334,2023-10-01, 14:55,0.2505030225725395,0.18386945888500703,0.005010060451450789,0.06778520316906407
BBB,DDD,Y,E,245.47,AA,334,2023-10-01, 14:55,0.1594634514738308,0.1119615830484426,0.003189269029476616,0.04823497098316428
BBB,DDD,Y,Q,154.56,AA,334,2023-10-01, 14:55,0.22585394315802926,0.1547875758581709,0.004517078863160585,0.07210468737811238
BBB,DDD,J,D,414.07,AA,334,2023-10-01, 14:55,0.15551033940978143,0.11413841892870027,0.0031102067881956285,0.04208684936621598
BBB,DDD,Y,P,172.74,AA,334,2023-10-01, 14:55,0.17651510688439634,0.13456411661549186,0.003530302137687927,0.04276248453387283
BBB,DDD,Y,O,227.29,AA,334,2023-10-01, 14:55,0.15726152783994962,0.11354245402989498,0.0031452305567989925,0.04444205344729247
BBB,DDD,Y,N,209.1,AA,334,2023-10-01, 14:55,0.18984885533795073,0.1336859050054677,0.003796977106759015,0.05703574394225858
BBB,DDD,Y,Z,,AA,334,2023-11-01, 14:55,0.17072422809143997,0.11995804320550044,0.0034144845618287994,0.05155105669908178
BBB,DDD,Y,N,209.1,AA,334,2023-11-01, 14:55,0.1810300620479303,0.10802136870317007,0.0036206012409586057,0.07384094424799295
BBB,DDD,Y,O,227.29,AA,334,2023-11-01, 14:55,0.14930441309424378,0.10776072040834353,0.002986088261884876,0.042230091018025974
BBB,DDD,Y,P,172.74,AA,334,2023-11-01, 14:55,0.14547754949662164,0.09515419207019793,0.002909550989932433,0.05099216248895853
BBB,DDD,J,C,572.74,AA,334,2023-11-01, 14:55,0.12862211216269606,0.08363751799745218,0.0025724422432539212,0.045575909595466535
BBB,DDD,J,D,414.07,AA,334,2023-11-01, 14:55,0.1298226511844555,0.08641325454627712,0.00259645302368911,0.044006231315723385
BBB,DDD,Y,Q,154.56,AA,334,2023-11-01, 14:55,0.19636155874131114,0.13576251612032234,0.003927231174826223,0.06150177713245006
BBB,DDD,Y,R,281.83,AA,334,2023-11-01, 14:55,0.15701633909744467,0.11088161184476344,0.0031403267819488934,0.04685657968181835
BBB,DDD,Y,E,245.47,AA,334,2023-11-01, 14:55,0.15676498320359697,0.11735449387718444,0.0031352996640719396,0.04013118619515643
BBB,DDD,Y,V,190.92,AA,334,2023-11-01, 14:55,0.23115567054481612,0.13936900447029396,0.004623113410896322,0.09284935982506262
BBB,DDD,Y,I,109.1,AA,334,2023-11-01, 14:55,0.15671695595679375,0.11631693964660068,0.003134339119135875,0.04112049238290406
BBB,DDD,Y,X,,AA,334,2023-11-01, 14:55,0.12117429302218079,0.08556648343154463,0.0024234858604436156,0.0361648851043682
BBB,DDD,Y,L,327.29,AA,334,2023-11-01, 14:55,0.14789462406187417,0.09697481984100073,0.0029578924812374836,0.05159972131898596
BBB,DDD,Y,L,327.29,AA,334,2023-12-01, 14:55,0.16141382241386182,0.1063336459653427,0.0032282764482772365,0.055822245461690054
BBB,DDD,Y,X,,AA,334,2023-12-01, 14:55,0.15300579588360474,0.10633146405885066,0.003060115917672095,0.04737774655258121
BBB,DDD,Y,Z,,AA,334,2023-12-01, 14:55,0.14187117760367085,0.0965373269137284,0.002837423552073417,0.045986076151104165
BBB,DDD,Y,O,227.29,AA,334,2023-12-01, 14:55,0.1225884505065561,0.08014304795315659,0.002451769010131122,0.04300897938426294
BBB,DDD,Y,N,209.1,AA,334,2023-12-01, 14:55,0.14344945759318645,0.09142130908722101,0.002868989151863729,0.05268762980591972
BBB,DDD,Y,Q,154.56,AA,334,2023-12-01, 14:55,0.15917234659471943,0.10535980936795453,0.003183446931894389,0.054544301485830636
BBB,DDD,J,D,414.07,AA,334,2023-12-01, 14:55,0.1378212414775754,0.08693811377694632,0.002756424829551508,0.05151673435914084
BBB,DDD,J,C,572.74,AA,334,2023-12-01, 14:55,0.15795048597490324,0.10500175430721351,0.003159009719498065,0.05367487865748556
BBB,DDD,Y,P,172.74,AA,334,2023-12-01, 14:55,0.13878427946388358,0.1035204824077392,0.0027756855892776718,0.035901831096632864
BBB,DDD,Y,R,281.83,AA,334,2023-12-01, 14:55,0.16594253063380043,0.11803255797284767,0.003318850612676009,0.04867286153942059
BBB,DDD,Y,E,245.47,AA,334,2023-12-01, 14:55,0.1628066688315036,0.11686556383425109,0.003256133376630072,0.046689577354023015
BBB,DDD,Y,S,90.92,AA,334,2023-12-01, 14:55,0.16998642364195862,0.10420506521915264,0.0033997284728391726,0.06656283832185092
BBB,DDD,Y,V,190.92,AA,334,2023-12-01, 14:55,0.2534640688201118,0.16533037877785126,0.005069281376402236,0.08929894236458877
BBB,DDD,J,J,836.38,AA,334,2023-10-02, 14:55,0.042363231898314736,0.02579337743824097,0.0008472646379662947,0.016764611273458133
BBB,DDD,Y,N,209.1,AA,334,2023-10-02, 14:55,0.1598758573775657,0.10598302748702289,0.0031975171475513145,0.05462782840516719
BBB,DDD,Y,T,136.38,AA,334,2023-10-02, 14:55,0.18202290479614744,0.11451525444393074,0.003640458095922949,0.06834446565908835
BBB,DDD,Y,L,327.29,AA,334,2023-10-02, 14:55,0.11606931065206993,0.07373080501206061,0.0023213862130413987,0.042872111978840534
BBB,DDD,Y,Z,,AA,334,2023-10-02, 14:55,0.1528664877501532,0.11704097510688383,0.0030573297550030645,0.03652828692873805
BBB,DDD,Y,Q,154.56,AA,334,2023-10-02, 14:55,0.19461068906581877,0.11531657348726014,0.0038922137813163756,0.08018880080333023
BBB,DDD,Y,E,245.47,AA,334,2023-10-02, 14:55,0.1489814671464239,0.10659421527916552,0.0029796293429284783,0.04307216551748252
BBB,DDD,Y,R,281.83,AA,334,2023-10-02, 14:55,0.15373603641961553,0.11103460375926047,0.003074720728392311,0.04340820452864161
BBB,DDD,Y,K,372.74,AA,334,2023-10-02, 14:55,0.11788343765437849,0.06971647299181488,0.00235766875308757,0.0487089111014819
BBB,DDD,Y,I,109.1,AA,334,2023-10-02, 14:55,0.13895541969604866,0.09838257063164393,0.0027791083939209733,0.04121166988920508
BBB,DDD,Y,V,190.92,AA,334,2023-10-02, 14:55,0.21933012533131765,0.14652422030890608,0.004386602506626354,0.07381423310255554
BBB,DDD,Y,O,227.29,AA,334,2023-10-02, 14:55,0.1258776143559514,0.08639615614191543,0.0025175522871190284,0.040060156343282506
BBB,DDD,J,C,572.74,AA,334,2023-10-02, 14:55,0.15538369399168317,0.11390228582113918,0.0031076738798336634,0.04219575482771952
BBB,DDD,Y,P,172.74,AA,334,2023-10-02, 14:55,0.1539884972371843,0.11602520721888931,0.003079769944743686,0.03867122252664913
BBB,DDD,Y,Q,154.56,AA,334,2023-12-02, 14:55,0.1821972224974518,0.1270747651486004,0.003643944449949036,0.05596007404783839
BBB,DDD,Y,G,179.8,AA,334,2023-12-02, 14:55,0.20945230806490753,0.1395066939942578,0.00418904616129815,0.07090853078514019
BBB,DDD,Y,Z,,AA,334,2023-12-02, 14:55,0.15203919365021443,0.10950366001581363,0.0030407838730042887,0.04323450459431054
BBB,DDD,Y,H,463.65,AA,334,2023-12-02, 14:55,0.1329475308717529,0.09253595503281106,0.002658950617435058,0.04102277655002196
BBB,DDD,Y,N,209.1,AA,334,2023-12-02, 14:55,0.21081831052897307,0.14252453710439483,0.004216366210579462,0.06926297007275307
BBB,DDD,J,C,572.74,AA,334,2023-12-02, 14:55,0.16270698251877383,0.11813936537731402,0.0032541396503754766,0.04531563120957445
BBB,DDD,Y,P,172.74,AA,334,2023-12-02, 14:55,0.17424708431378869,0.12835836656650537,0.0034849416862757737,0.046689785214560804
BBB,DDD,Y,V,190.92,AA,334,2023-12-02, 14:55,0.25897370364602795,0.16357054832808088,0.005179474072920559,0.09659373712703832
BBB,DDD,J,D,413.88,AA,334,2023-12-02, 14:55,0.18498806090303221,0.1344735273973699,0.0036997612180606444,0.05136498054761856
BBB,DDD,Y,K,372.74,AA,334,2023-12-02, 14:55,0.1276235903679494,0.08800628526852541,0.002552471807358988,0.04020403001768315
BBB,DDD,Y,X,,AA,334,2023-12-02, 14:55,0.16145524839404995,0.12279716532298877,0.0032291049678809993,0.03940034253221099
BBB,DDD,Y,L,327.29,AA,334,2023-12-02, 14:55,0.16738869786837235,0.12096193718083216,0.003347773957367447,0.04719629804181131
BBB,DDD,Y,E,245.47,AA,334,2023-12-02, 14:55,0.1640016967871262,0.12550390433732592,0.003280033935742524,0.03925175871782624
BBB,DDD,Y,R,281.83,AA,334,2023-12-02, 14:55,0.16457437895917587,0.11990513709613228,0.0032914875791835176,0.04542584092724473
BBB,DDD,Y,Y,736.38,AA,334,2023-10-03, 14:55,0.06920699155539083,0.04063471272174617,0.0013841398311078166,0.02889044467074602
BBB,DDD,J,J,836.38,AA,334,2023-10-03, 14:55,0.04663585498624932,0.031495947077955624,0.0009327170997249865,0.015354307284818576
BBB,DDD,Y,N,218.2,AA,334,2023-10-03, 14:55,0.149502399490707,0.09169481009131503,0.0029900479898141404,0.058494897935908174
BBB,DDD,Y,V,190.92,AA,334,2023-10-03, 14:55,0.22798669776216787,0.15319829505784,0.004559733955243357,0.07583652771180521
BBB,DDD,J,C,600.01,AA,334,2023-10-03, 14:55,0.15615881256136663,0.10760403588978168,0.0031231762512273324,0.04927268678735089
BBB,DDD,Y,I,109.1,AA,334,2023-10-03, 14:55,0.16941232771940404,0.11716070680577505,0.0033882465543880807,0.05303046151705263
BBB,DDD,Y,O,245.47,AA,334,2023-10-03, 14:55,0.13266967609918812,0.08927924008177414,0.002653393521983762,0.04400035934460096
BBB,DDD,Y,E,263.65,AA,334,2023-10-03, 14:55,0.14921039453892473,0.11181673957937921,0.002984207890778495,0.03807962105944032
BBB,DDD,Y,K,400.01,AA,334,2023-10-03, 14:55,0.1324877112927824,0.0849259075586205,0.002649754225855648,0.04817089051313819
BBB,DDD,Y,Q,154.56,AA,334,2023-10-03, 14:55,0.1543973762894597,0.10078548492329278,0.003087947525789194,0.05432170361734784
BBB,DDD,Y,L,336.38,AA,334,2023-10-03, 14:55,0.1475734707409215,0.10714432916233736,0.00295146941481843,0.041107582236052424
BBB,DDD,Y,R,290.92,AA,334,2023-10-03, 14:55,0.12303942676611282,0.08776181120609139,0.0024607885353222564,0.035843265667528004
BBB,DDD,Y,Y,736.38,AA,334,2023-11-03, 14:55,0.07845553309363297,0.0493031393263966,0.0015691106618726594,0.02951307799582319
BBB,DDD,Y,I,109.1,AA,334,2023-11-03, 14:55,0.1344744092100405,0.09802186153013272,0.0026894881842008103,0.03707076792057209
BBB,DDD,Y,N,218.2,AA,334,2023-11-03, 14:55,0.15024076582912294,0.0927958811053905,0.0030048153165824587,0.05813558775752222
BBB,DDD,Y,T,136.38,AA,334,2023-11-03, 14:55,0.2053636454848381,0.11323489020350427,0.004107272909696762,0.09307287515574819
BBB,DDD,Y,Z,,AA,334,2023-11-03, 14:55,0.13793451410276222,0.09806311112034552,0.0027586902820552445,0.04050553039004359
BBB,DDD,Y,S,90.92,AA,334,2023-11-03, 14:55,0.1994749277572307,0.13588715510694044,0.003989498555144614,0.06450482027718815
BBB,DDD,Y,Q,154.56,AA,334,2023-11-03, 14:55,0.2089629149144091,0.14022965146580435,0.004179258298288182,0.06969393027218247
BBB,DDD,J,D,452.59,AA,334,2023-11-03, 14:55,0.14260813287364993,0.0922377739935938,0.0028521626574729985,0.051025972351375605
BBB,DDD,Y,X,,AA,334,2023-11-03, 14:55,0.13529028181634406,0.0940556080568893,0.0027058056363268813,0.04185664481755697
BBB,DDD,Y,V,190.92,AA,334,2023-11-03, 14:55,0.22999555934298713,0.1343783176548835,0.004599911186859743,0.09667460205045068
BBB,DDD,Y,P,172.74,AA,334,2023-11-03, 14:55,0.15565585240136173,0.10994655347528802,0.003113117048027235,0.04642489677920924
BBB,DDD,J,C,600.01,AA,334,2023-11-03, 14:55,0.1617650988268545,0.11644311361648314,0.0032353019765370902,0.04606566914931036
BBB,DDD,Y,Z,,AA,334,2023-12-03, 14:55,0.15577754366826815,0.11287194197916571,0.003115550873365363,0.043621758994439756
BBB,DDD,Y,L,336.38,AA,334,2023-12-03, 14:55,0.15417336292840025,0.1053072976850574,0.003083467258568005,0.04957484763616783
BBB,DDD,Y,R,290.92,AA,334,2023-12-03, 14:55,0.16840114116585683,0.1267446881046183,0.0033680228233171367,0.04243064492890521
BBB,DDD,Y,E,263.65,AA,334,2023-12-03, 14:55,0.15128270615248918,0.10167724831911437,0.0030256541230497835,0.05030095098746524
BBB,DDD,Y,Q,154.56,AA,334,2023-12-03, 14:55,0.19842458959016795,0.14450439589234973,0.003968491791803359,0.0548324125969438
BBB,DDD,Y,P,172.74,AA,334,2023-12-03, 14:55,0.14893869097377185,0.10410075517987007,0.0029787738194754373,0.04552265278889683
BBB,DDD,J,C,600.01,AA,334,2023-12-03, 14:55,0.15552490400029473,0.11995573404170716,0.0031104980800058944,0.03628416580162692
BBB,DDD,Y,V,190.92,AA,334,2023-12-03, 14:55,0.2508991845783299,0.17544925083899937,0.0050179836915665976,0.07660339449951284
BBB,DDD,Y,I,109.1,AA,334,2023-12-03, 14:55,0.17912315642346316,0.12700893849551556,0.003582463128469263,0.05293770219921659
BBB,DDD,Y,O,245.47,AA,334,2023-12-03, 14:55,0.149751518645434,0.10848547547109927,0.00299503037290868,0.04195449698826614
BBB,DDD,Y,N,218.2,AA,334,2023-12-03, 14:55,0.20509678796729347,0.1521805939484576,0.004101935759345869,0.05385908706712261
BBB,DDD,Y,T,136.38,AA,334,2023-12-03, 14:55,0.25433515410326646,0.1841784156771746,0.005086703082065329,0.07132599539552398
BBB,DDD,Y,P,172.74,AA,334,2023-10-04, 14:55,0.13051276699107117,0.09250434570718896,0.0026102553398214233,0.038608428636158085
BBB,DDD,J,C,600.01,AA,334,2023-10-04, 14:55,0.12856421600931933,0.0865028355590551,0.0025712843201863866,0.04265242971405355
BBB,DDD,Y,V,190.92,AA,334,2023-10-04, 14:55,0.20247792185551372,0.135997536671714,0.004049558437110274,0.06741123849867249
BBB,DDD,Y,I,109.1,AA,334,2023-10-04, 14:55,0.1339796603779607,0.08614987154954805,0.002679593207559214,0.048445734556447836
BBB,DDD,Y,Q,154.56,AA,334,2023-10-04, 14:55,0.1815173779042235,0.11070640864025537,0.00363034755808447,0.0716454605081529
BBB,DDD,Y,L,336.38,AA,334,2023-10-04, 14:55,0.1399462651006549,0.08245614876228613,0.002798925302013098,0.05813349238440484
BBB,DDD,Y,E,263.65,AA,334,2023-10-04, 14:55,0.14889269873727448,0.10682799838654232,0.0029778539747454895,0.04274920590526291
BBB,DDD,Y,S,90.92,AA,334,2023-10-04, 14:55,0.18755147299073832,0.11001330985505804,0.0037510294598147665,0.0784003949718371
BBB,DDD,Y,X,,AA,334,2023-10-04, 14:55,0.14273429320154712,0.104443129256874,0.0028546858640309427,0.038947357413842996
BBB,DDD,Y,N,218.2,AA,334,2023-11-04, 14:55,0.20540747010660582,0.15095528859054785,0.004108149402132116,0.055396502865744685
BBB,DDD,Y,T,136.38,AA,334,2023-11-04, 14:55,0.28859226290526707,0.19707866582585523,0.005771845258105341,0.09284034451987447
BBB,DDD,Y,P,172.74,AA,334,2023-11-04, 14:55,0.17476891531293112,0.12717787337852154,0.0034953783062586226,0.048394508419372026
BBB,DDD,J,C,600.01,AA,334,2023-11-04, 14:55,0.19509271806638928,0.14279975798521025,0.0039018543613277856,0.05318986134160004
BBB,DDD,Y,V,190.92,AA,334,2023-11-04, 14:55,0.27083884515594353,0.20191934733169561,0.00541677690311887,0.07016462734009517
BBB,DDD,Y,I,109.1,AA,334,2023-11-04, 14:55,0.14455516215247385,0.09717160297250005,0.002891103243049477,0.04804812374404328
BBB,DDD,Y,Q,154.56,AA,334,2023-11-04, 14:55,0.18292511790689706,0.11759212443362344,0.0036585023581379413,0.06617395653145151
BBB,DDD,Y,L,336.38,AA,334,2023-11-04, 14:55,0.1299973889314609,0.08839898630570986,0.002599947778629218,0.04219604062649071
BBB,DDD,Y,X,,AA,334,2023-11-04, 14:55,0.1477415284205001,0.10743550815471968,0.0029548305684100017,0.04098523353611772
BBB,DDD,Y,Z,,AA,334,2023-11-04, 14:55,0.15168356414526665,0.11539905927171437,0.003033671282905333,0.036981840895190694
BBB,DDD,Y,O,245.47,AA,334,2023-12-05, 14:55,0.15677673880947215,0.10472869249880645,0.003135534776189443,0.05276879722354733
BBB,DDD,Y,I,109.1,AA,334,2023-12-05, 14:55,0.15517009052178543,0.11220742080447865,0.0031034018104357085,0.043676034373599425
BBB,DDD,J,C,600.01,AA,334,2023-12-05, 14:55,0.14471059302328879,0.10667355258169997,0.0028942118604657757,0.03870231956920181
BBB,DDD,Y,V,190.92,AA,334,2023-12-05, 14:55,0.252999161108991,0.17273538463233973,0.00505998322217982,0.08142689147516644
BBB,DDD,Y,P,172.74,AA,334,2023-12-05, 14:55,0.13783229652687523,0.09604989557358011,0.0027566459305375045,0.04241605843527049
BBB,DDD,Y,T,136.38,AA,334,2023-12-05, 14:55,0.21657205187641457,0.12561546012450814,0.004331441037528291,0.09195224011964212
BBB,DDD,Y,N,218.2,AA,334,2023-12-05, 14:55,0.19116635352849287,0.12592628764749825,0.0038233270705698573,0.06611891643538305
BBB,DDD,Y,Y,736.38,AA,334,2023-12-05, 14:55,0.08319720996166603,0.053716123745040846,0.0016639441992333207,0.029863569392920546
BBB,DDD,Y,L,336.38,AA,334,2023-12-05, 14:55,0.14660816601818577,0.10057459580546663,0.0029321633203637154,0.046707573067325814
BBB,DDD,Y,Q,154.56,AA,334,2023-12-05, 14:55,0.16075616300195722,0.1018956209246825,0.0032151232600391446,0.05959958762774899
BBB,DDD,Y,E,263.65,AA,334,2023-12-05, 14:55,0.13609540511781434,0.092345457638443,0.002721908102356287,0.044375619937049325
BBB,DDD,Y,X,,AA,334,2023-12-05, 14:55,0.1387588057490846,0.08666496764725523,0.0027751761149816924,0.052731755031811926
BBB,DDD,Y,Z,,AA,334,2023-12-05, 14:55,0.13688801674080367,0.09474029909388165,0.0027377603348160734,0.04277703398413956
BBB,DDD,J,D,387.58,AA,334,2023-10-06, 14:55,0.13009766070577028,0.08133109913279751,0.0026019532141154057,0.049364660553915335
BBB,DDD,Y,Q,156.38,AA,334,2023-10-06, 14:55,0.19765473178035636,0.12015302299959583,0.003953094635607128,0.07841038840662769
BBB,DDD,Y,P,175.47,AA,334,2023-10-06, 14:55,0.15088572309707113,0.11264659894556961,0.0030177144619414225,0.038932792252323406
BBB,DDD,Y,O,248.2,AA,334,2023-10-06, 14:55,0.14381942846568982,0.10365298222747564,0.0028763885693137963,0.040827628408119696
BBB,DDD,Y,V,193.65,AA,334,2023-10-06, 14:55,0.23341488165593235,0.1473235610344058,0.004668297633118647,0.08716440066076707
BBB,DDD,Y,I,109.1,AA,334,2023-10-06, 14:55,0.15706566016000562,0.11638665109318658,0.0031413132032001123,0.04140108824005823
BBB,DDD,Y,T,138.2,AA,334,2023-10-06, 14:55,0.22422079570240483,0.13255399535622517,0.004484415914048097,0.09269761234301517
BBB,DDD,Y,N,220.92,AA,334,2023-10-06, 14:55,0.1477507805549719,0.09574831963967387,0.002955015611099438,0.05268171672054467
BBB,DDD,Y,S,90.92,AA,334,2023-10-06, 14:55,0.17696344242688752,0.11231025985692744,0.0035392688485377504,0.06546673797138257
BBB,DDD,Y,L,340.92,AA,334,2023-10-06, 14:55,0.1283794919544106,0.07694840643127322,0.002567589839088212,0.05202128555360152
