 Origin, Destination,Cabin,Booking Class, Booking Class Fare USD ,Airline,Flight number,Dep_Date,Dep_time
BBB,DDD,J,D,414.07,AA,322,2023-10-01, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-10-01, 09:55
BBB,DDD,J,C,572.74,AA,322,2023-10-01, 09:55
BBB,DDD,Y,O,227.29,AA,322,2023-10-01, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-10-01, 09:55
BBB,DDD,Y,N,209.1,AA,322,2023-10-01, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-11-01, 09:55
BBB,DDD,Y,M,155.59,AA,322,2023-11-01, 09:55
BBB,DDD,Y,N,209.1,AA,322,2023-11-01, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-11-01, 09:55
BBB,DDD,Y,O,227.29,AA,322,2023-11-01, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-11-01, 09:55
BBB,DDD,J,C,572.74,AA,322,2023-11-01, 09:55
BBB,DDD,J,D,414.07,AA,322,2023-11-01, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-11-01, 09:55
BBB,DDD,Y,R,281.83,AA,322,2023-11-01, 09:55
BBB,DDD,Y,E,245.47,AA,322,2023-11-01, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-11-01, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-11-01, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-11-01, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-11-01, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-11-01, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-11-01, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-11-01, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-11-01, 09:55
BBB,DDD,Y,K,372.74,AA,322,2023-11-01, 09:55
BBB,DDD,Y,L,327.29,AA,322,2023-11-01, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-12-01, 09:55
BBB,DDD,Y,L,327.29,AA,322,2023-12-01, 09:55
BBB,DDD,Y,K,372.74,AA,322,2023-12-01, 09:55
BBB,DDD,Y,M,155.59,AA,322,2023-12-01, 09:55
BBB,DDD,Y,O,227.29,AA,322,2023-12-01, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-12-01, 09:55
BBB,DDD,Y,N,209.1,AA,322,2023-12-01, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-12-01, 09:55
BBB,DDD,J,D,414.07,AA,322,2023-12-01, 09:55
BBB,DDD,J,C,572.74,AA,322,2023-12-01, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-12-01, 09:55
BBB,DDD,Y,R,281.83,AA,322,2023-12-01, 09:55
BBB,DDD,Y,E,245.47,AA,322,2023-12-01, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-12-01, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-12-01, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-12-01, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-12-01, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-12-01, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-12-01, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-12-01, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-12-01, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-10-02, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-10-02, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-10-02, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-10-02, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-10-02, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-10-02, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-10-02, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-10-02, 09:55
BBB,DDD,J,D,413.88,AA,322,2023-10-02, 09:55
BBB,DDD,Y,E,245.47,AA,322,2023-10-02, 09:55
BBB,DDD,Y,R,281.83,AA,322,2023-10-02, 09:55
BBB,DDD,Y,O,227.29,AA,322,2023-10-02, 09:55
BBB,DDD,J,C,572.74,AA,322,2023-10-02, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-10-02, 09:55
BBB,DDD,Y,N,209.1,AA,322,2023-10-02, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-10-02, 09:55
BBB,DDD,Y,L,327.29,AA,322,2023-10-02, 09:55
BBB,DDD,Y,M,155.66,AA,322,2023-10-02, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-10-02, 09:55
BBB,DDD,Y,K,372.74,AA,322,2023-10-02, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-10-02, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-11-02, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-11-02, 09:55
BBB,DDD,J,D,413.88,AA,322,2023-11-02, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-11-02, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-11-02, 09:55
BBB,DDD,Y,M,155.66,AA,322,2023-11-02, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-11-02, 09:55
BBB,DDD,Y,L,327.29,AA,322,2023-11-02, 09:55
BBB,DDD,Y,R,281.83,AA,322,2023-11-02, 09:55
BBB,DDD,Y,E,245.47,AA,322,2023-11-02, 09:55
BBB,DDD,Y,K,372.74,AA,322,2023-11-02, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-11-02, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-11-02, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-11-02, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-11-02, 09:55
BBB,DDD,J,C,572.74,AA,322,2023-11-02, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-11-02, 09:55
BBB,DDD,Y,O,227.29,AA,322,2023-11-02, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-11-02, 09:55
BBB,DDD,Y,N,209.1,AA,322,2023-11-02, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-11-02, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-12-02, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-12-02, 09:55
BBB,DDD,J,D,413.88,AA,322,2023-12-02, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-12-02, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-12-02, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-12-02, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-12-02, 09:55
BBB,DDD,Y,M,155.66,AA,322,2023-12-02, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-12-02, 09:55
BBB,DDD,Y,N,209.1,AA,322,2023-12-02, 09:55
BBB,DDD,Y,O,227.29,AA,322,2023-12-02, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-12-02, 09:55
BBB,DDD,J,C,572.74,AA,322,2023-12-02, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-12-02, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-12-02, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-12-02, 09:55
BBB,DDD,Y,K,372.74,AA,322,2023-12-02, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-12-02, 09:55
BBB,DDD,Y,L,327.29,AA,322,2023-12-02, 09:55
BBB,DDD,Y,E,245.47,AA,322,2023-12-02, 09:55
BBB,DDD,Y,R,281.83,AA,322,2023-12-02, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-10-03, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-10-03, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-10-03, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-10-03, 09:55
BBB,DDD,Y,N,218.2,AA,322,2023-10-03, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-10-03, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-10-03, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-10-03, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-10-03, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-10-03, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-10-03, 09:55
BBB,DDD,Y,O,245.47,AA,322,2023-10-03, 09:55
BBB,DDD,Y,E,263.65,AA,322,2023-10-03, 09:55
BBB,DDD,Y,K,400.01,AA,322,2023-10-03, 09:55
BBB,DDD,J,D,452.59,AA,322,2023-10-03, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-10-03, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-10-03, 09:55
BBB,DDD,Y,M,158.58,AA,322,2023-10-03, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-10-03, 09:55
BBB,DDD,Y,L,336.38,AA,322,2023-10-03, 09:55
BBB,DDD,Y,R,290.92,AA,322,2023-10-03, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-11-03, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-11-03, 09:55
BBB,DDD,Y,N,218.2,AA,322,2023-11-03, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-11-03, 09:55
BBB,DDD,Y,L,336.38,AA,322,2023-11-03, 09:55
BBB,DDD,Y,M,158.58,AA,322,2023-11-03, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-11-03, 09:55
BBB,DDD,Y,K,400.01,AA,322,2023-11-03, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-11-03, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-11-03, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-11-03, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-11-03, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-11-03, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-11-03, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-11-03, 09:55
BBB,DDD,J,D,452.59,AA,322,2023-11-03, 09:55
BBB,DDD,Y,R,290.92,AA,322,2023-11-03, 09:55
BBB,DDD,Y,E,263.65,AA,322,2023-11-03, 09:55
BBB,DDD,Y,O,245.47,AA,322,2023-11-03, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-11-03, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-11-03, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-12-03, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-12-03, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-12-03, 09:55
BBB,DDD,J,D,452.59,AA,322,2023-12-03, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-12-03, 09:55
BBB,DDD,Y,M,158.58,AA,322,2023-12-03, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-12-03, 09:55
BBB,DDD,Y,L,336.38,AA,322,2023-12-03, 09:55
BBB,DDD,Y,R,290.92,AA,322,2023-12-03, 09:55
BBB,DDD,Y,E,263.65,AA,322,2023-12-03, 09:55
BBB,DDD,Y,K,400.01,AA,322,2023-12-03, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-12-03, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-12-03, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-12-03, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-12-03, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-12-03, 09:55
BBB,DDD,Y,O,245.47,AA,322,2023-12-03, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-12-03, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-12-03, 09:55
BBB,DDD,Y,N,218.2,AA,322,2023-12-03, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-12-03, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-10-04, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-10-04, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-10-04, 09:55
BBB,DDD,Y,O,245.47,AA,322,2023-10-04, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-10-04, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-10-04, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-10-04, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-10-04, 09:55
BBB,DDD,J,D,452.59,AA,322,2023-10-04, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-10-04, 09:55
BBB,DDD,Y,K,400.01,AA,322,2023-10-04, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-10-04, 09:55
BBB,DDD,Y,L,336.38,AA,322,2023-10-04, 09:55
BBB,DDD,Y,R,290.92,AA,322,2023-10-04, 09:55
BBB,DDD,Y,E,263.65,AA,322,2023-10-04, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-10-04, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-10-04, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-10-04, 09:55
BBB,DDD,Y,M,158.58,AA,322,2023-10-04, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-10-04, 09:55
BBB,DDD,Y,N,218.2,AA,322,2023-10-04, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-11-04, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-11-04, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-11-04, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-11-04, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-11-04, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-11-04, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-11-04, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-11-04, 09:55
BBB,DDD,Y,E,263.65,AA,322,2023-11-04, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-11-04, 09:55
BBB,DDD,J,D,452.59,AA,322,2023-11-04, 09:55
BBB,DDD,Y,R,290.92,AA,322,2023-11-04, 09:55
BBB,DDD,Y,N,218.2,AA,322,2023-11-04, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-11-04, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-11-04, 09:55
BBB,DDD,Y,O,245.47,AA,322,2023-11-04, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-11-04, 09:55
BBB,DDD,Y,K,400.01,AA,322,2023-11-04, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-11-04, 09:55
BBB,DDD,Y,M,158.58,AA,322,2023-11-04, 09:55
BBB,DDD,Y,L,336.38,AA,322,2023-11-04, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-12-04, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-12-04, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-12-04, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-12-04, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-12-04, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-12-04, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-12-04, 09:55
BBB,DDD,Y,N,218.2,AA,322,2023-12-04, 09:55
BBB,DDD,Y,M,154.05,AA,322,2023-12-04, 09:55
BBB,DDD,Y,L,336.38,AA,322,2023-12-04, 09:55
BBB,DDD,Y,K,400.01,AA,322,2023-12-04, 09:55
BBB,DDD,Y,E,263.65,AA,322,2023-12-04, 09:55
BBB,DDD,Y,R,290.92,AA,322,2023-12-04, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-12-04, 09:55
BBB,DDD,J,D,405.52,AA,322,2023-12-04, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-12-04, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-12-04, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-12-04, 09:55
BBB,DDD,Y,O,245.47,AA,322,2023-12-04, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-12-04, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-12-04, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-10-05, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-10-05, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-10-05, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-10-05, 09:55
BBB,DDD,J,D,395.76,AA,322,2023-10-05, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-10-05, 09:55
BBB,DDD,Y,K,400.01,AA,322,2023-10-05, 09:55
BBB,DDD,Y,E,263.65,AA,322,2023-10-05, 09:55
BBB,DDD,Y,R,290.92,AA,322,2023-10-05, 09:55
BBB,DDD,Y,L,336.38,AA,322,2023-10-05, 09:55
BBB,DDD,Y,S,76.95,AA,322,2023-10-05, 09:55
BBB,DDD,Y,M,153.25,AA,322,2023-10-05, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-10-05, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-10-05, 09:55
BBB,DDD,Y,N,218.2,AA,322,2023-10-05, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-10-05, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-10-05, 09:55
BBB,DDD,Y,O,245.47,AA,322,2023-10-05, 09:55
BBB,DDD,Y,I,104.56,AA,322,2023-10-05, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-10-05, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-10-05, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-11-05, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-11-05, 09:55
BBB,DDD,Y,I,104.56,AA,322,2023-11-05, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-11-05, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-11-05, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-11-05, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-11-05, 09:55
BBB,DDD,Y,O,245.47,AA,322,2023-11-05, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-11-05, 09:55
BBB,DDD,Y,K,400.01,AA,322,2023-11-05, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-11-05, 09:55
BBB,DDD,J,D,395.76,AA,322,2023-11-05, 09:55
BBB,DDD,Y,S,76.95,AA,322,2023-11-05, 09:55
BBB,DDD,Y,E,263.65,AA,322,2023-11-05, 09:55
BBB,DDD,Y,R,290.92,AA,322,2023-11-05, 09:55
BBB,DDD,Y,L,336.38,AA,322,2023-11-05, 09:55
BBB,DDD,Y,N,218.2,AA,322,2023-11-05, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-11-05, 09:55
BBB,DDD,Y,M,153.25,AA,322,2023-11-05, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-11-05, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-11-05, 09:55
BBB,DDD,Y,Y,736.38,AA,322,2023-12-05, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-12-05, 09:55
BBB,DDD,Y,O,245.47,AA,322,2023-12-05, 09:55
BBB,DDD,Y,B,645.47,AA,322,2023-12-05, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-12-05, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-12-05, 09:55
BBB,DDD,Y,V,190.92,AA,322,2023-12-05, 09:55
BBB,DDD,Y,P,172.74,AA,322,2023-12-05, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-12-05, 09:55
BBB,DDD,Y,T,136.38,AA,322,2023-12-05, 09:55
BBB,DDD,Y,N,218.2,AA,322,2023-12-05, 09:55
BBB,DDD,Y,H,463.65,AA,322,2023-12-05, 09:55
BBB,DDD,Y,R,290.92,AA,322,2023-12-05, 09:55
BBB,DDD,Y,L,336.38,AA,322,2023-12-05, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-12-05, 09:55
BBB,DDD,Y,M,153.25,AA,322,2023-12-05, 09:55
BBB,DDD,Y,W,554.56,AA,322,2023-12-05, 09:55
BBB,DDD,Y,Q,154.56,AA,322,2023-12-05, 09:55
BBB,DDD,J,D,395.76,AA,322,2023-12-05, 09:55
BBB,DDD,Y,K,400.01,AA,322,2023-12-05, 09:55
BBB,DDD,Y,E,263.65,AA,322,2023-12-05, 09:55
BBB,DDD,Y,Y,744.56,AA,322,2023-10-06, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-10-06, 09:55
BBB,DDD,J,D,387.58,AA,322,2023-10-06, 09:55
BBB,DDD,Y,W,560.92,AA,322,2023-10-06, 09:55
BBB,DDD,Y,Q,156.38,AA,322,2023-10-06, 09:55
BBB,DDD,Y,P,175.47,AA,322,2023-10-06, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-10-06, 09:55
BBB,DDD,Y,O,248.2,AA,322,2023-10-06, 09:55
BBB,DDD,Y,V,193.65,AA,322,2023-10-06, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-10-06, 09:55
BBB,DDD,Y,H,469.1,AA,322,2023-10-06, 09:55
BBB,DDD,Y,B,652.74,AA,322,2023-10-06, 09:55
BBB,DDD,Y,T,138.2,AA,322,2023-10-06, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-10-06, 09:55
BBB,DDD,Y,N,220.92,AA,322,2023-10-06, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-10-06, 09:55
BBB,DDD,Y,M,152.6,AA,322,2023-10-06, 09:55
BBB,DDD,Y,L,340.92,AA,322,2023-10-06, 09:55
BBB,DDD,Y,K,404.56,AA,322,2023-10-06, 09:55
BBB,DDD,Y,R,294.56,AA,322,2023-10-06, 09:55
BBB,DDD,Y,E,267.29,AA,322,2023-10-06, 09:55
BBB,DDD,Y,Y,744.56,AA,322,2023-11-06, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-11-06, 09:55
BBB,DDD,Y,P,175.47,AA,322,2023-11-06, 09:55
BBB,DDD,Y,W,560.92,AA,322,2023-11-06, 09:55
BBB,DDD,Y,Q,156.38,AA,322,2023-11-06, 09:55
BBB,DDD,J,D,387.58,AA,322,2023-11-06, 09:55
BBB,DDD,Y,K,404.56,AA,322,2023-11-06, 09:55
BBB,DDD,Y,E,267.29,AA,322,2023-11-06, 09:55
BBB,DDD,Y,R,294.56,AA,322,2023-11-06, 09:55
BBB,DDD,Y,L,340.92,AA,322,2023-11-06, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-11-06, 09:55
BBB,DDD,Y,M,152.6,AA,322,2023-11-06, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-11-06, 09:55
BBB,DDD,Y,T,138.2,AA,322,2023-11-06, 09:55
BBB,DDD,Y,N,220.92,AA,322,2023-11-06, 09:55
BBB,DDD,Y,H,469.1,AA,322,2023-11-06, 09:55
BBB,DDD,Y,O,248.2,AA,322,2023-11-06, 09:55
BBB,DDD,Y,B,652.74,AA,322,2023-11-06, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-11-06, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-11-06, 09:55
BBB,DDD,Y,V,193.65,AA,322,2023-11-06, 09:55
BBB,DDD,Y,Y,744.56,AA,322,2023-12-06, 09:55
BBB,DDD,J,J,836.38,AA,322,2023-12-06, 09:55
BBB,DDD,Y,V,193.65,AA,322,2023-12-06, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-12-06, 09:55
BBB,DDD,Y,P,175.47,AA,322,2023-12-06, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-12-06, 09:55
BBB,DDD,Y,B,652.74,AA,322,2023-12-06, 09:55
BBB,DDD,Y,O,248.2,AA,322,2023-12-06, 09:55
BBB,DDD,Y,Q,156.38,AA,322,2023-12-06, 09:55
BBB,DDD,Y,K,404.56,AA,322,2023-12-06, 09:55
BBB,DDD,J,D,387.58,AA,322,2023-12-06, 09:55
BBB,DDD,Y,W,560.92,AA,322,2023-12-06, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-12-06, 09:55
BBB,DDD,Y,R,294.56,AA,322,2023-12-06, 09:55
BBB,DDD,Y,E,267.29,AA,322,2023-12-06, 09:55
BBB,DDD,Y,L,340.92,AA,322,2023-12-06, 09:55
BBB,DDD,Y,N,220.92,AA,322,2023-12-06, 09:55
BBB,DDD,Y,H,469.1,AA,322,2023-12-06, 09:55
BBB,DDD,Y,M,152.6,AA,322,2023-12-06, 09:55
BBB,DDD,Y,T,138.2,AA,322,2023-12-06, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-12-06, 09:55
BBB,DDD,Y,Q,160.01,AA,322,2023-11-07, 09:55
BBB,DDD,Y,W,569.1,AA,322,2023-11-07, 09:55
BBB,DDD,J,D,387.58,AA,322,2023-11-07, 09:55
BBB,DDD,J,J,841.83,AA,322,2023-11-07, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-11-07, 09:55
BBB,DDD,Y,P,178.2,AA,322,2023-11-07, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-11-07, 09:55
BBB,DDD,Y,V,196.38,AA,322,2023-11-07, 09:55
BBB,DDD,Y,O,250.92,AA,322,2023-11-07, 09:55
BBB,DDD,Y,B,660.01,AA,322,2023-11-07, 09:55
BBB,DDD,Y,H,469.1,AA,322,2023-11-07, 09:55
BBB,DDD,Y,N,223.65,AA,322,2023-11-07, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-11-07, 09:55
BBB,DDD,Y,T,141.83,AA,322,2023-11-07, 09:55
BBB,DDD,Y,M,156.24,AA,322,2023-11-07, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-11-07, 09:55
BBB,DDD,Y,Y,750.92,AA,322,2023-11-07, 09:55
BBB,DDD,Y,L,350.92,AA,322,2023-11-07, 09:55
BBB,DDD,Y,E,278.2,AA,322,2023-11-07, 09:55
BBB,DDD,Y,R,305.47,AA,322,2023-11-07, 09:55
BBB,DDD,Y,K,405.47,AA,322,2023-11-07, 09:55
BBB,DDD,J,J,841.83,AA,322,2023-12-07, 09:55
BBB,DDD,Y,W,569.1,AA,322,2023-12-07, 09:55
BBB,DDD,Y,P,178.2,AA,322,2023-12-07, 09:55
BBB,DDD,Y,K,405.47,AA,322,2023-12-07, 09:55
BBB,DDD,J,D,387.58,AA,322,2023-12-07, 09:55
BBB,DDD,Y,Q,160.01,AA,322,2023-12-07, 09:55
BBB,DDD,Y,R,305.47,AA,322,2023-12-07, 09:55
BBB,DDD,Y,E,278.2,AA,322,2023-12-07, 09:55
BBB,DDD,Y,S,90.92,AA,322,2023-12-07, 09:55
BBB,DDD,Y,L,350.92,AA,322,2023-12-07, 09:55
BBB,DDD,Y,Y,750.92,AA,322,2023-12-07, 09:55
BBB,DDD,Y,G,179.8,AA,322,2023-12-07, 09:55
BBB,DDD,Y,M,156.24,AA,322,2023-12-07, 09:55
BBB,DDD,Y,N,223.65,AA,322,2023-12-07, 09:55
BBB,DDD,Y,T,141.83,AA,322,2023-12-07, 09:55
BBB,DDD,Y,B,660.01,AA,322,2023-12-07, 09:55
BBB,DDD,Y,O,250.92,AA,322,2023-12-07, 09:55
BBB,DDD,Y,H,469.1,AA,322,2023-12-07, 09:55
BBB,DDD,Y,V,196.38,AA,322,2023-12-07, 09:55
BBB,DDD,J,C,600.01,AA,322,2023-12-07, 09:55
BBB,DDD,Y,I,109.1,AA,322,2023-12-07, 09:55
BBB,DDD,Y,L,350.92,AA,322,2023-10-08, 09:55
BBB,DDD,Y,E,278.2,AA,322,2023-10-08, 09:55
BBB,DDD,Y,R,305.47,AA,322,2023-10-08, 09:55
BBB,DDD,Y,K,405.47,AA,322,2023-10-08, 09:55
BBB,DDD,Y,Q,160.01,AA,322,2023-10-08, 09:55
